2026-06-15T13:35:20.237147,db4/pump/state,off
2026-06-15T13:35:22.685418,db4/temperature,28.112336
2026-06-15T13:35:22.692242,db4/od,459
2026-06-15T13:35:22.692242,db4/pump/state,off
2026-06-15T13:35:25.148415,db4/temperature,28.400208
2026-06-15T13:35:25.151300,db4/od,0
2026-06-15T13:35:25.153345,db4/pump/state,off
2026-06-15T13:35:27.501104,db4/temperature,27.786988
2026-06-15T13:35:27.505134,db4/od,0
2026-06-15T13:35:27.507492,db4/pump/state,off
2026-06-15T13:46:20.757423,db4/temperature,21.604278
2026-06-15T13:46:20.757423,db4/od,226
2026-06-15T13:46:20.765021,db4/pump/state,off
2026-06-15T13:46:45.541977,db4/temperature,20.675262
2026-06-15T13:46:45.541977,db4/od,454
2026-06-15T13:46:45.545761,db4/pump1/state,off
2026-06-15T13:46:45.547408,db4/pump2/state,off
2026-06-15T13:46:48.105484,db4/temperature,20.73993
2026-06-15T13:46:48.108735,db4/od,0
2026-06-15T13:46:48.112197,db4/pump1/state,off
2026-06-15T13:46:48.114806,db4/pump2/state,off
2026-06-15T13:46:50.466583,db4/temperature,20.786286
2026-06-15T13:46:50.473389,db4/od,0
2026-06-15T13:46:50.474679,db4/pump1/state,off
2026-06-15T13:46:50.475694,db4/pump2/state,off
2026-06-15T13:46:52.914471,db4/temperature,20.7474668
2026-06-15T13:46:52.916570,db4/od,0
2026-06-15T13:46:52.919609,db4/pump1/state,off
2026-06-15T13:46:52.920857,db4/pump2/state,off
2026-06-15T13:46:55.271568,db4/temperature,20.780914
2026-06-15T13:46:55.271568,db4/od,7
2026-06-15T13:46:55.273673,db4/pump1/state,off
2026-06-15T13:46:55.275186,db4/pump2/state,off
2026-06-15T13:46:57.725058,db4/temperature,20.799224
2026-06-15T13:46:57.725058,db4/od,454
2026-06-15T13:46:57.725058,db4/pump1/state,off
2026-06-15T13:46:57.725058,db4/pump2/state,off
2026-06-15T13:47:00.040210,db4/temperature,20.7474668
2026-06-15T13:47:00.041878,db4/od,0
2026-06-15T13:47:00.041878,db4/pump1/state,off
2026-06-15T13:47:00.043437,db4/pump2/state,off
2026-06-15T13:47:02.549477,db4/temperature,20.78952
2026-06-15T13:47:02.551620,db4/od,0
2026-06-15T13:47:02.553423,db4/pump1/state,off
2026-06-15T13:47:02.554971,db4/pump2/state,off
2026-06-15T13:47:05.000528,db4/temperature,20.7518
2026-06-15T13:47:05.004023,db4/od,0
2026-06-15T13:47:05.005645,db4/pump1/state,off
2026-06-15T13:47:05.005645,db4/pump2/state,off
2026-06-15T13:47:07.354808,db4/temperature,20.73993
2026-06-15T13:47:07.359124,db4/od,191
2026-06-15T13:47:07.360655,db4/pump1/state,off
2026-06-15T13:47:07.362301,db4/pump2/state,off
2026-06-15T13:47:09.919490,db4/temperature,20.64618
2026-06-15T13:47:09.921392,db4/od,454
2026-06-15T13:47:09.925433,db4/pump1/state,off
2026-06-15T13:47:09.932024,db4/pump2/state,off
2026-06-15T13:47:12.274169,db4/temperature,20.743164
2026-06-15T13:47:12.277538,db4/od,0
2026-06-15T13:47:12.281317,db4/pump1/state,off
2026-06-15T13:47:12.291276,db4/pump2/state,off
2026-06-15T13:47:14.626871,db4/temperature,20.694672
2026-06-15T13:47:14.626871,db4/od,0
2026-06-15T13:47:14.626871,db4/pump1/state,off
2026-06-15T13:47:14.637842,db4/pump2/state,off
2026-06-15T13:47:17.286244,db4/temperature,20.728088
2026-06-15T13:47:17.289397,db4/od,0
2026-06-15T13:47:17.292750,db4/pump1/state,off
2026-06-15T13:47:17.296650,db4/pump2/state,off
2026-06-15T13:47:19.753050,db4/temperature,20.715148
2026-06-15T13:47:19.760907,db4/od,389
2026-06-15T13:47:19.762035,db4/pump1/state,off
2026-06-15T13:47:19.765779,db4/pump2/state,off
2026-06-15T13:47:21.433274,db4/pump1/set,on
2026-06-15T13:47:21.790262,db4/temperature,20.679566
2026-06-15T13:47:21.800919,db4/od,453
2026-06-15T13:47:21.805353,db4/pump1/state,off
2026-06-15T13:47:21.810075,db4/pump2/state,off
2026-06-15T13:47:24.042233,db4/pump1/state,on
2026-06-15T13:47:24.214279,db4/temperature,20.600922
2026-06-15T13:47:24.214279,db4/od,0
2026-06-15T13:47:24.214279,db4/pump1/state,on
2026-06-15T13:47:24.220581,db4/pump2/state,off
2026-06-15T13:47:26.706049,db4/temperature,20.696808
2026-06-15T13:47:26.706049,db4/od,0
2026-06-15T13:47:26.706049,db4/pump1/state,on
2026-06-15T13:47:26.716136,db4/pump2/state,off
2026-06-15T13:47:27.333460,db4/pump2/set,on
2026-06-15T13:47:28.753784,db4/pump2/state,on
2026-06-15T13:47:29.165780,db4/temperature,20.58905
2026-06-15T13:47:29.169567,db4/od,0
2026-06-15T13:47:29.170473,db4/pump1/state,on
2026-06-15T13:47:29.172229,db4/pump2/state,on
2026-06-15T13:47:31.714958,db4/temperature,20.667724
2026-06-15T13:47:31.727111,db4/od,428
2026-06-15T13:47:31.731345,db4/pump1/state,on
2026-06-15T13:47:31.734179,db4/pump2/state,on
2026-06-15T13:47:31.966541,db4/pump2/set,off
2026-06-15T13:47:33.669934,db4/pump2/state,off
2026-06-15T13:47:33.967253,db4/temperature,20.65158
2026-06-15T13:47:33.978693,db4/od,453
2026-06-15T13:47:33.980310,db4/pump1/state,on
2026-06-15T13:47:33.981539,db4/pump2/state,off
2026-06-15T13:47:36.212070,db4/pump1/set,off
2026-06-15T13:47:36.321780,db4/temperature,20.709778
2026-06-15T13:47:36.322336,db4/od,0
2026-06-15T13:47:36.324373,db4/pump1/state,on
2026-06-15T13:47:36.328525,db4/pump2/state,off
2026-06-15T13:47:38.319862,db4/pump1/state,off
2026-06-15T13:47:38.901247,db4/temperature,20.674194
2026-06-15T13:47:38.914604,db4/od,0
2026-06-15T13:47:38.915872,db4/pump1/state,off
2026-06-15T13:47:38.919505,db4/pump2/state,off
2026-06-15T13:47:41.262928,db4/temperature,20.731292
2026-06-15T13:47:41.264210,db4/od,0
2026-06-15T13:47:41.269799,db4/pump1/state,off
2026-06-15T13:47:41.270358,db4/pump2/state,off
2026-06-15T13:47:43.594009,db4/temperature,20.71408
2026-06-15T13:47:43.606234,db4/od,447
2026-06-15T13:47:43.607442,db4/pump1/state,off
2026-06-15T13:47:43.609461,db4/pump2/state,off
2026-06-15T13:47:46.069343,db4/temperature,20.719452
2026-06-15T13:47:46.072437,db4/od,0
2026-06-15T13:47:46.074450,db4/pump1/state,off
2026-06-15T13:47:46.076469,db4/pump2/state,off
2026-06-15T13:47:48.524068,db4/temperature,20.724854
2026-06-15T13:47:48.531081,db4/od,0
2026-06-15T13:47:48.533095,db4/pump1/state,off
2026-06-15T13:47:48.533095,db4/pump2/state,off
2026-06-15T13:47:50.973784,db4/temperature,20.730224
2026-06-15T13:47:50.978269,db4/od,0
2026-06-15T13:47:50.984600,db4/pump1/state,off
2026-06-15T13:47:50.987201,db4/pump2/state,off
2026-06-15T13:47:53.336262,db4/temperature,20.634338
2026-06-15T13:47:53.339511,db4/od,0
2026-06-15T13:47:53.341126,db4/pump1/state,off
2026-06-15T13:47:53.342738,db4/pump2/state,off
2026-06-15T13:47:55.786455,db4/temperature,20.66449
2026-06-15T13:47:55.796076,db4/od,451
2026-06-15T13:47:55.798554,db4/pump1/state,off
2026-06-15T13:47:55.802638,db4/pump2/state,off
2026-06-15T13:47:58.243402,db4/temperature,20.691436
2026-06-15T13:47:58.245418,db4/od,0
2026-06-15T13:47:58.247934,db4/pump1/state,off
2026-06-15T13:47:58.250033,db4/pump2/state,off
2026-06-15T13:48:00.599111,db4/temperature,20.674194
2026-06-15T13:48:00.602423,db4/od,0
2026-06-15T13:48:00.606447,db4/pump1/state,off
2026-06-15T13:48:00.609830,db4/pump2/state,off
2026-06-15T13:48:03.266557,db4/temperature,21.637786
2026-06-15T13:48:03.270207,db4/od,0
2026-06-15T13:48:03.272762,db4/pump1/state,off
2026-06-15T13:48:03.279999,db4/pump2/state,off
2026-06-15T13:48:05.324056,db4/temperature,24.278472
2026-06-15T13:48:05.324056,db4/od,0
2026-06-15T13:48:05.336663,db4/pump1/state,off
2026-06-15T13:48:05.339544,db4/pump2/state,off
2026-06-15T13:48:07.880718,db4/temperature,25.7968752
2026-06-15T13:48:07.884797,db4/od,454
2026-06-15T13:48:07.888440,db4/pump1/state,off
2026-06-15T13:48:07.890451,db4/pump2/state,off
2026-06-15T13:48:10.443263,db4/temperature,26.866912
2026-06-15T13:48:10.447462,db4/od,0
2026-06-15T13:48:10.451767,db4/pump1/state,off
2026-06-15T13:48:10.455797,db4/pump2/state,off
2026-06-15T13:48:12.702192,db4/temperature,27.516418
2026-06-15T13:48:12.702192,db4/od,0
2026-06-15T13:48:12.707825,db4/pump1/state,off
2026-06-15T13:48:12.712107,db4/pump2/state,off
2026-06-15T13:48:15.141176,db4/temperature,27.84433
2026-06-15T13:48:15.148380,db4/od,0
2026-06-15T13:48:15.152058,db4/pump1/state,off
2026-06-15T13:48:15.154073,db4/pump2/state,off
2026-06-15T13:48:17.502346,db4/temperature,28.268036
2026-06-15T13:48:17.507428,db4/od,106
2026-06-15T13:48:17.509867,db4/pump1/state,off
2026-06-15T13:48:17.511320,db4/pump2/state,off
2026-06-15T13:48:20.055938,db4/temperature,28.45224
2026-06-15T13:48:20.063127,db4/od,457
2026-06-15T13:48:20.071950,db4/pump1/state,off
2026-06-15T13:48:20.073686,db4/pump2/state,off
2026-06-15T13:48:22.410498,db4/temperature,28.675354
2026-06-15T13:48:22.410498,db4/od,0
2026-06-15T13:48:22.416253,db4/pump1/state,off
2026-06-15T13:48:22.422789,db4/pump2/state,off
2026-06-15T13:48:24.757841,db4/temperature,28.858062
2026-06-15T13:48:24.771314,db4/od,0
2026-06-15T13:48:24.774711,db4/pump1/state,off
2026-06-15T13:48:24.776729,db4/pump2/state,off
2026-06-15T13:48:27.227906,db4/temperature,28.994446
2026-06-15T13:48:27.232896,db4/od,0
2026-06-15T13:48:27.235700,db4/pump1/state,off
2026-06-15T13:48:27.239324,db4/pump2/state,off
2026-06-15T13:48:29.581548,db4/temperature,29.06726
2026-06-15T13:48:29.583561,db4/od,288
2026-06-15T13:48:29.585575,db4/pump1/state,off
2026-06-15T13:48:29.587095,db4/pump2/state,off
2026-06-15T13:48:32.038985,db4/temperature,29.110534
2026-06-15T13:48:32.045486,db4/od,457
2026-06-15T13:48:32.049525,db4/pump1/state,off
2026-06-15T13:48:32.056034,db4/pump2/state,off
2026-06-15T13:48:34.488821,db4/temperature,29.191436
2026-06-15T13:48:34.500330,db4/od,0
2026-06-15T13:48:34.501676,db4/pump1/state,off
2026-06-15T13:48:34.501676,db4/pump2/state,off
2026-06-15T13:48:36.846534,db4/temperature,29.249572
2026-06-15T13:48:36.854917,db4/od,0
2026-06-15T13:48:36.855503,db4/pump1/state,off
2026-06-15T13:48:36.857992,db4/pump2/state,off
2026-06-15T13:48:39.507966,db4/temperature,29.387664
2026-06-15T13:48:39.512557,db4/od,0
2026-06-15T13:48:39.514575,db4/pump1/state,off
2026-06-15T13:48:39.516595,db4/pump2/state,off
2026-06-15T13:48:41.667150,db4/temperature,29.400238
2026-06-15T13:48:41.673080,db4/od,457
2026-06-15T13:48:41.679359,db4/pump1/state,off
2026-06-15T13:48:41.680994,db4/pump2/state,off
2026-06-15T13:48:44.323860,db4/temperature,29.50653
2026-06-15T13:48:44.326260,db4/od,0
2026-06-15T13:48:44.331108,db4/pump1/state,off
2026-06-15T13:48:44.331108,db4/pump2/state,off
2026-06-15T13:48:46.475510,db4/temperature,29.483674
2026-06-15T13:48:46.480827,db4/od,0
2026-06-15T13:48:46.482881,db4/pump1/state,off
2026-06-15T13:48:46.484912,db4/pump2/state,off
2026-06-15T13:48:48.932686,db4/temperature,29.560302
2026-06-15T13:48:48.934874,db4/od,1
2026-06-15T13:48:48.940408,db4/pump1/state,off
2026-06-15T13:48:48.941708,db4/pump2/state,off
2026-06-15T13:48:51.498048,db4/temperature,29.628998
2026-06-15T13:48:51.504220,db4/od,1
2026-06-15T13:48:51.512823,db4/pump1/state,off
2026-06-15T13:48:51.517230,db4/pump2/state,off
2026-06-15T13:48:53.749256,db4/temperature,29.601502
2026-06-15T13:48:53.755647,db4/od,454
2026-06-15T13:48:53.758095,db4/pump1/state,off
2026-06-15T13:48:53.760301,db4/pump2/state,off
2026-06-15T13:48:56.216914,db4/temperature,29.679412
2026-06-15T13:48:56.216914,db4/od,1
2026-06-15T13:48:56.216914,db4/pump1/state,off
2026-06-15T13:48:56.216914,db4/pump2/state,off
2026-06-15T13:48:58.662335,db4/temperature,29.601502
2026-06-15T13:48:58.663898,db4/od,1
2026-06-15T13:48:58.669532,db4/pump1/state,off
2026-06-15T13:48:58.671359,db4/pump2/state,off
2026-06-15T13:49:01.015987,db4/temperature,29.627838
2026-06-15T13:49:01.018331,db4/od,1
2026-06-15T13:49:01.020403,db4/pump1/state,off
2026-06-15T13:49:01.021298,db4/pump2/state,off
2026-06-15T13:49:03.473217,db4/temperature,29.678254
2026-06-15T13:49:03.478120,db4/od,0
2026-06-15T13:49:03.479513,db4/pump1/state,off
2026-06-15T13:49:03.479513,db4/pump2/state,off
2026-06-15T13:49:05.768994,db4/temperature,29.598084
2026-06-15T13:49:05.768994,db4/od,457
2026-06-15T13:49:05.777910,db4/pump1/state,off
2026-06-15T13:49:05.779430,db4/pump2/state,off
2026-06-15T13:49:08.285974,db4/temperature,29.611816
2026-06-15T13:49:08.287991,db4/od,1
2026-06-15T13:49:08.292024,db4/pump1/state,off
2026-06-15T13:49:08.297090,db4/pump2/state,off
2026-06-15T13:49:10.978356,db4/temperature,29.687408
2026-06-15T13:49:10.980372,db4/od,1
2026-06-15T13:49:10.995792,db4/pump1/state,off
2026-06-15T13:49:10.998315,db4/pump2/state,off
2026-06-15T13:49:13.107556,db4/temperature,29.749298
2026-06-15T13:49:13.110813,db4/od,1
2026-06-15T13:49:13.112908,db4/pump1/state,off
2026-06-15T13:49:13.114766,db4/pump2/state,off
2026-06-15T13:49:15.454554,db4/temperature,29.554596
2026-06-15T13:49:15.459468,db4/od,80
2026-06-15T13:49:15.463500,db4/pump1/state,off
2026-06-15T13:49:15.470093,db4/pump2/state,off
2026-06-15T13:49:17.914523,db4/temperature,29.076386
2026-06-15T13:49:17.916898,db4/od,457
2026-06-15T13:49:17.920320,db4/pump1/state,off
2026-06-15T13:49:17.923648,db4/pump2/state,off
2026-06-15T13:49:20.271469,db4/temperature,28.563172
2026-06-15T13:49:20.274394,db4/od,1
2026-06-15T13:49:20.275621,db4/pump1/state,off
2026-06-15T13:49:20.295753,db4/pump2/state,off
2026-06-15T13:49:22.830647,db4/temperature,28.240936
2026-06-15T13:49:22.837572,db4/od,1
2026-06-15T13:49:22.839596,db4/pump1/state,off
2026-06-15T13:49:22.839596,db4/pump2/state,off
2026-06-15T13:49:25.183568,db4/temperature,27.957978
2026-06-15T13:49:25.201072,db4/od,1
2026-06-15T13:49:25.201072,db4/pump1/state,off
2026-06-15T13:49:25.201072,db4/pump2/state,off
2026-06-15T13:49:27.773305,db4/temperature,27.555694
2026-06-15T13:49:27.784331,db4/od,269
2026-06-15T13:49:27.785463,db4/pump1/state,off
2026-06-15T13:49:27.785463,db4/pump2/state,off
2026-06-15T13:49:29.994308,db4/temperature,27.304748
2026-06-15T13:49:29.997726,db4/od,457
2026-06-15T13:49:29.999745,db4/pump1/state,off
2026-06-15T13:49:30.003636,db4/pump2/state,off
2026-06-15T13:49:32.455610,db4/temperature,26.96283
2026-06-15T13:49:32.459685,db4/od,1
2026-06-15T13:49:32.461718,db4/pump1/state,off
2026-06-15T13:49:32.462744,db4/pump2/state,off
2026-06-15T13:49:34.911004,db4/temperature,26.710938
2026-06-15T13:49:34.918432,db4/od,1
2026-06-15T13:49:34.920409,db4/pump1/state,off
2026-06-15T13:49:34.922434,db4/pump2/state,off
2026-06-15T13:49:37.265482,db4/temperature,26.477356
2026-06-15T13:49:37.267276,db4/od,1
2026-06-15T13:49:37.272302,db4/pump1/state,off
2026-06-15T13:49:37.273966,db4/pump2/state,off
2026-06-15T13:49:39.724846,db4/temperature,26.26416
2026-06-15T13:49:39.734364,db4/od,457
2026-06-15T13:49:39.737792,db4/pump1/state,off
2026-06-15T13:49:39.741868,db4/pump2/state,off
2026-06-15T13:49:42.078272,db4/temperature,26.044708
2026-06-15T13:49:42.080072,db4/od,0
2026-06-15T13:49:42.082705,db4/pump1/state,off
2026-06-15T13:49:42.084723,db4/pump2/state,off
2026-06-15T13:49:44.568538,db4/temperature,25.831146
2026-06-15T13:49:44.571580,db4/od,0
2026-06-15T13:49:44.573112,db4/pump1/state,off
2026-06-15T13:49:44.573112,db4/pump2/state,off
2026-06-15T13:49:46.995043,db4/temperature,25.66211
2026-06-15T13:49:46.996592,db4/od,0
2026-06-15T13:49:46.998886,db4/pump1/state,off
2026-06-15T13:49:47.000900,db4/pump2/state,off
2026-06-15T13:49:49.351535,db4/temperature,25.485534
2026-06-15T13:49:49.353565,db4/od,0
2026-06-15T13:49:49.355082,db4/pump1/state,off
2026-06-15T13:49:49.358708,db4/pump2/state,off
2026-06-15T13:49:51.811907,db4/temperature,25.330108
2026-06-15T13:49:51.815935,db4/od,457
2026-06-15T13:49:51.817947,db4/pump1/state,off
2026-06-15T13:49:51.820013,db4/pump2/state,off
2026-06-15T13:49:54.165182,db4/temperature,25.233216
2026-06-15T13:49:54.167689,db4/od,0
2026-06-15T13:49:54.167689,db4/pump1/state,off
2026-06-15T13:49:54.171759,db4/pump2/state,off
2026-06-15T13:49:56.619545,db4/temperature,25.046174
2026-06-15T13:49:56.622241,db4/od,0
2026-06-15T13:49:56.625683,db4/pump1/state,off
2026-06-15T13:49:56.625683,db4/pump2/state,off
2026-06-15T13:49:59.078880,db4/temperature,24.91977
2026-06-15T13:49:59.081505,db4/od,0
2026-06-15T13:49:59.085533,db4/pump1/state,off
2026-06-15T13:49:59.085533,db4/pump2/state,off
2026-06-15T13:50:01.434913,db4/temperature,24.76825
2026-06-15T13:50:01.438328,db4/od,0
2026-06-15T13:50:01.439567,db4/pump1/state,off
2026-06-15T13:50:01.440711,db4/pump2/state,off
2026-06-15T13:50:03.886905,db4/temperature,24.575256
2026-06-15T13:50:03.886905,db4/od,457
2026-06-15T13:50:03.894830,db4/pump1/state,off
2026-06-15T13:50:03.897398,db4/pump2/state,off
2026-06-15T13:50:06.245120,db4/temperature,24.613616
2026-06-15T13:50:06.245120,db4/od,0
2026-06-15T13:50:06.250018,db4/pump1/state,off
2026-06-15T13:50:06.250018,db4/pump2/state,off
2026-06-15T13:50:08.700620,db4/temperature,24.537964
2026-06-15T13:50:08.700620,db4/od,0
2026-06-15T13:50:08.708655,db4/pump1/state,off
2026-06-15T13:50:08.713983,db4/pump2/state,off
2026-06-15T13:50:11.263849,db4/temperature,24.404328
2026-06-15T13:50:11.268638,db4/od,0
2026-06-15T13:50:11.272870,db4/pump1/state,off
2026-06-15T13:50:11.276144,db4/pump2/state,off
2026-06-15T13:50:13.520721,db4/temperature,24.397766
2026-06-15T13:50:13.523359,db4/od,214
2026-06-15T13:50:13.526434,db4/pump1/state,off
2026-06-15T13:50:13.527799,db4/pump2/state,off
2026-06-15T13:50:16.271648,db4/temperature,24.21283
2026-06-15T13:50:16.276238,db4/od,457
2026-06-15T13:50:16.278256,db4/pump1/state,off
2026-06-15T13:50:16.278256,db4/pump2/state,off
2026-06-15T13:50:18.323837,db4/temperature,24.066346
2026-06-15T13:50:18.333361,db4/od,0
2026-06-15T13:50:18.335855,db4/pump1/state,off
2026-06-15T13:50:18.338688,db4/pump2/state,off
2026-06-15T13:50:20.782154,db4/temperature,24.004058
2026-06-15T13:50:20.786739,db4/od,0
2026-06-15T13:50:20.791271,db4/pump1/state,off
2026-06-15T13:50:20.792610,db4/pump2/state,off
2026-06-15T13:50:23.149030,db4/temperature,23.985504
2026-06-15T13:50:23.153063,db4/od,0
2026-06-15T13:50:23.156236,db4/pump1/state,off
2026-06-15T13:50:23.166844,db4/pump2/state,off
2026-06-15T13:50:25.594378,db4/temperature,23.876312
2026-06-15T13:50:25.604179,db4/od,394
2026-06-15T13:50:25.607422,db4/pump1/state,off
2026-06-15T13:50:25.610293,db4/pump2/state,off
2026-06-15T13:50:28.058618,db4/temperature,23.787934
2026-06-15T13:50:28.064790,db4/od,457
2026-06-15T13:50:28.065575,db4/pump1/state,off
2026-06-15T13:50:28.065575,db4/pump2/state,off
2026-06-15T13:50:30.622253,db4/temperature,23.633056
2026-06-15T13:50:30.625379,db4/od,0
2026-06-15T13:50:30.627396,db4/pump1/state,off
2026-06-15T13:50:30.629409,db4/pump2/state,off
2026-06-15T13:50:32.869082,db4/temperature,23.56549
2026-06-15T13:50:32.872756,db4/od,0
2026-06-15T13:50:32.873800,db4/pump1/state,off
2026-06-15T13:50:32.875818,db4/pump2/state,off
2026-06-15T13:50:35.325413,db4/temperature,23.55896
2026-06-15T13:50:35.328192,db4/od,0
2026-06-15T13:50:35.328192,db4/pump1/state,off
2026-06-15T13:50:35.335754,db4/pump2/state,off
2026-06-15T13:50:37.682220,db4/temperature,23.50232
2026-06-15T13:50:37.685776,db4/od,457
2026-06-15T13:50:37.687793,db4/pump1/state,off
2026-06-15T13:50:37.689980,db4/pump2/state,off
2026-06-15T13:50:40.286628,db4/temperature,23.478332
2026-06-15T13:50:40.300565,db4/od,0
2026-06-15T13:50:40.303137,db4/pump1/state,off
2026-06-15T13:50:40.310570,db4/pump2/state,off
2026-06-15T13:50:42.525455,db4/temperature,23.479432
2026-06-15T13:50:42.530117,db4/od,0
2026-06-15T13:50:42.530117,db4/pump1/state,off
2026-06-15T13:50:42.532151,db4/pump2/state,off
2026-06-15T13:50:44.954123,db4/temperature,23.306336
2026-06-15T13:50:44.960769,db4/od,0
2026-06-15T13:50:44.971031,db4/pump1/state,off
2026-06-15T13:50:44.973041,db4/pump2/state,off
2026-06-15T13:50:47.408382,db4/temperature,23.279114
2026-06-15T13:50:47.415855,db4/od,0
2026-06-15T13:50:47.427594,db4/pump1/state,off
2026-06-15T13:50:47.429897,db4/pump2/state,off
2026-06-15T13:50:49.780972,db4/temperature,23.322632
2026-06-15T13:50:49.787160,db4/od,453
2026-06-15T13:50:49.788390,db4/pump1/state,off
2026-06-15T13:50:49.788390,db4/pump2/state,off
2026-06-15T13:50:52.222036,db4/temperature,23.214936
2026-06-15T13:50:52.222036,db4/od,0
2026-06-15T13:50:52.222036,db4/pump1/state,off
2026-06-15T13:50:52.233293,db4/pump2/state,off
2026-06-15T13:50:54.790337,db4/temperature,23.179016
2026-06-15T13:50:54.802548,db4/od,0
2026-06-15T13:50:54.804100,db4/pump1/state,off
2026-06-15T13:50:54.808312,db4/pump2/state,off
2026-06-15T13:50:57.241501,db4/temperature,23.087708
2026-06-15T13:50:57.245469,db4/od,0
2026-06-15T13:50:57.247877,db4/pump1/state,off
2026-06-15T13:50:57.247877,db4/pump2/state,off
2026-06-15T13:50:59.495947,db4/temperature,22.930146
2026-06-15T13:50:59.499760,db4/od,80
2026-06-15T13:50:59.501274,db4/pump1/state,off
2026-06-15T13:50:59.503832,db4/pump2/state,off
2026-06-15T13:51:01.841502,db4/temperature,22.762908
2026-06-15T13:51:01.853004,db4/od,454
2026-06-15T13:51:01.854177,db4/pump1/state,off
2026-06-15T13:51:01.858293,db4/pump2/state,off
2026-06-15T13:51:04.308352,db4/temperature,22.638122
2026-06-15T13:51:04.315025,db4/od,0
2026-06-15T13:51:04.315756,db4/pump1/state,off
2026-06-15T13:51:04.319106,db4/pump2/state,off
2026-06-15T13:51:06.657016,db4/temperature,22.542694
2026-06-15T13:51:06.662854,db4/od,0
2026-06-15T13:51:06.664869,db4/pump1/state,off
2026-06-15T13:51:06.667497,db4/pump2/state,off
2026-06-15T13:51:09.235164,db4/temperature,22.439698
2026-06-15T13:51:09.240220,db4/od,0
2026-06-15T13:51:09.240220,db4/pump1/state,off
2026-06-15T13:51:09.244667,db4/pump2/state,off
2026-06-15T13:51:11.593833,db4/temperature,22.338898
2026-06-15T13:51:11.597949,db4/od,296
2026-06-15T13:51:11.599966,db4/pump1/state,off
2026-06-15T13:51:11.599966,db4/pump2/state,off
2026-06-15T13:51:14.035026,db4/temperature,22.206756
2026-06-15T13:51:14.037063,db4/od,450
2026-06-15T13:51:14.037671,db4/pump1/state,off
2026-06-15T13:51:14.037671,db4/pump2/state,off
2026-06-15T13:51:16.385535,db4/temperature,22.081176
2026-06-15T13:51:16.392767,db4/od,0
2026-06-15T13:51:16.395808,db4/pump1/state,off
2026-06-15T13:51:16.400422,db4/pump2/state,off
2026-06-15T13:51:18.676742,db4/temperature,21.969726
2026-06-15T13:51:18.685973,db4/od,0
2026-06-15T13:51:18.688879,db4/pump1/state,off
2026-06-15T13:51:18.689554,db4/pump2/state,off
2026-06-15T13:51:21.197307,db4/temperature,21.90158
2026-06-15T13:51:21.197307,db4/od,0
2026-06-15T13:51:21.207565,db4/pump1/state,off
2026-06-15T13:51:21.212209,db4/pump2/state,off
2026-06-15T13:51:23.657695,db4/temperature,21.84967
2026-06-15T13:51:23.665496,db4/od,454
2026-06-15T13:51:23.666010,db4/pump1/state,off
2026-06-15T13:51:23.674208,db4/pump2/state,off
2026-06-15T13:51:25.566485,db4/pump1/set,on
2026-06-15T13:51:26.013319,db4/temperature,21.767486
2026-06-15T13:51:26.031446,db4/od,0
2026-06-15T13:51:26.038483,db4/pump1/state,off
2026-06-15T13:51:26.044638,db4/pump2/state,off
2026-06-15T13:51:28.257936,db4/pump1/state,on
2026-06-15T13:51:28.371342,db4/temperature,21.688598
2026-06-15T13:51:28.381373,db4/od,0
2026-06-15T13:51:28.385977,db4/pump1/state,on
2026-06-15T13:51:28.385977,db4/pump2/state,off
2026-06-15T13:51:29.139113,db4/pump1/set,on
2026-06-15T13:51:30.627537,db4/pump1/state,on
2026-06-15T13:51:30.729487,db4/temperature,21.575104
2026-06-15T13:51:30.818975,db4/od,0
2026-06-15T13:51:30.829542,db4/pump1/state,on
2026-06-15T13:51:30.829542,db4/pump2/state,off
2026-06-15T13:51:33.284419,db4/temperature,21.5373232
2026-06-15T13:51:33.284419,db4/od,0
2026-06-15T13:51:33.292345,db4/pump1/state,on
2026-06-15T13:51:33.292345,db4/pump2/state,off
2026-06-15T13:51:35.739219,db4/temperature,21.476806
2026-06-15T13:51:35.744720,db4/od,454
2026-06-15T13:51:35.747850,db4/pump1/state,on
2026-06-15T13:51:35.752859,db4/pump2/state,off
2026-06-15T13:51:38.201735,db4/temperature,21.476806
2026-06-15T13:51:38.207412,db4/od,0
2026-06-15T13:51:38.209430,db4/pump1/state,on
2026-06-15T13:51:38.211440,db4/pump2/state,off
2026-06-15T13:51:40.555457,db4/temperature,21.33429
2026-06-15T13:51:40.560973,db4/od,0
2026-06-15T13:51:40.562632,db4/pump1/state,on
2026-06-15T13:51:40.564649,db4/pump2/state,off
2026-06-15T13:51:41.841294,db4/pump1/set,off
2026-06-15T13:51:42.594763,db4/pump1/state,off
2026-06-15T13:51:43.013372,db4/temperature,21.202606
2026-06-15T13:51:43.013372,db4/od,0
2026-06-15T13:51:43.019389,db4/pump1/state,off
2026-06-15T13:51:43.020195,db4/pump2/state,off
2026-06-15T13:51:45.198200,db4/pump2/set,on
2026-06-15T13:51:45.296297,db4/temperature,21.253326
2026-06-15T13:51:45.299934,db4/od,0
2026-06-15T13:51:45.302876,db4/pump1/state,off
2026-06-15T13:51:45.305427,db4/pump2/state,off
2026-06-15T13:51:47.415222,db4/pump2/state,on
2026-06-15T13:51:47.826886,db4/temperature,21.185334
2026-06-15T13:51:47.832316,db4/od,454
2026-06-15T13:51:47.843177,db4/pump1/state,off
2026-06-15T13:51:47.843177,db4/pump2/state,on
